date;name;Day;Venue;Min;Gls;Ast;PK;PKatt;Sh;SoT;CrdY;CrdR;Touches;Press;Tkl;Int;Blocks;xG;npxG;xA;SCA;GCA;Cmp;PAtt;Cmp%;ProgP;Carries;ProgC;Succ;AttD;Rating;MOTM
01/12/2022;Pablo Fornals;Wed;Home;90;0;0;0;0;1;0;0;0;74;27;1;1;0;0;0;0,6;6;1;52;67;77,6;7;54;8;1;2;7,6;
26/12/2021;Pablo Fornals;Sun;Home;45;0;0;0;0;0;0;0;0;28;9;2;0;0;0;0;0;0;0;14;27;51,9;3;17;2;0;0;6,2;
15/12/2021;Pablo Fornals;Wed;Away;83;0;0;0;0;1;0;0;0;33;13;1;1;1;0;0;0;1;0;22;29;75,9;2;20;3;0;0;6,6;
12/12/2021;Pablo Fornals;Sun;Away;11;0;0;0;0;0;0;0;0;13;2;0;0;0;0;0;0;1;0;7;13;53,8;2;8;1;0;0;6,3;
12/04/2021;Pablo Fornals;Sat;Home;20;0;0;0;0;0;0;0;0;11;3;0;1;0;0;0;0;1;0;6;9;66,7;2;5;0;0;0;5,7;
12/01/2021;Pablo Fornals;Wed;Home;76;0;1;0;0;2;0;0;0;31;25;4;0;2;0,2;0,2;0,5;3;1;12;21;57,1;2;17;1;1;1;8;
28/11/2021;Pablo Fornals;Sun;Away;90;0;0;0;0;0;0;0;0;49;16;3;2;4;0;0;0,1;2;0;28;32;87,5;5;32;5;0;3;7,4;
20/11/2021;Pablo Fornals;Sat;Away;58;0;0;0;0;0;0;0;0;24;13;2;0;0;0;0;0;0;0;15;21;71,4;2;16;0;0;0;6;
11/07/2021;Pablo Fornals;Sun;Home;90;1;0;0;0;1;1;0;0;49;16;0;2;1;0,4;0,4;0,4;2;0;26;39;66,7;4;31;2;1;1;8,4;
31/10/2021;Pablo Fornals;Sun;Away;89;1;0;0;0;2;1;1;0;42;24;0;2;1;0,4;0,4;0,1;3;0;23;32;71,9;7;30;7;1;4;8;
24/10/2021;Pablo Fornals;Sun;Home;90;0;0;0;0;3;2;0;0;46;30;3;1;3;0,2;0,2;0,2;4;1;23;32;71,9;6;31;6;3;4;8;
17/10/2021;Pablo Fornals;Sun;Away;90;0;0;0;0;3;0;1;0;65;15;3;3;4;0,2;0,2;0;3;0;34;48;70,8;2;48;4;0;2;6,7;
10/03/2021;Pablo Fornals;Sun;Home;90;0;0;0;0;2;0;0;0;49;19;1;1;2;0,2;0,2;0;3;0;28;36;77,8;7;38;3;1;3;6,9;
25/09/2021;Pablo Fornals;Sat;Away;77;0;0;0;0;1;1;1;0;33;18;2;2;1;0,4;0,4;0,1;4;0;14;23;60,9;2;19;2;0;0;7,2;
19/09/2021;Pablo Fornals;Sun;Home;90;0;0;0;0;2;0;0;0;52;37;2;0;3;0,2;0,2;0;5;0;33;37;89,2;7;29;3;0;1;5,2;
09/11/2021;Pablo Fornals;Sat;Away;90;0;0;0;0;0;0;0;0;62;23;2;2;0;0;0;0;1;0;42;53;79,2;2;39;8;0;1;7;
28/08/2021;Pablo Fornals;Sat;Home;86;1;0;0;0;3;1;0;0;51;8;0;2;0;0,5;0,5;0;2;1;29;38;76,3;6;38;5;0;1;7,7;
23/08/2021;Pablo Fornals;Mon;Home;90;1;0;0;0;1;1;0;0;54;17;2;0;1;0,2;0,2;0,2;3;1;39;50;78;4;41;5;2;2;8,3;
15/08/2021;Pablo Fornals;Sun;Away;90;0;1;0;0;2;1;0;0;74;27;2;4;2;0,1;0,1;0,6;5;1;50;60;83,3;15;55;12;0;1;8,5;
20/03/2022;Said Benrahma;Sun;Away;90;1;0;0;0;1;1;0;0;32;7;2;1;1;0,1;0,1;0,1;1;0;16;18;88,9;2;30;5;2;5;8;
13/03/2022;Said Benrahma;Sun;Home;86;0;2;0;0;4;1;0;0;57;11;0;2;0;0,2;0,2;0,4;4;2;32;43;74,4;3;51;9;2;7;8,7;1
03/05/2022;Said Benrahma;Sat;Away;38;0;0;0;0;0;0;0;0;24;7;2;0;0;0;0;0;0;0;10;19;52,6;1;20;3;1;2;6,4;
19/02/2022;Said Benrahma;Sat;Home;72;0;0;0;0;0;0;0;0;33;22;2;0;1;0;0;0,2;3;0;17;23;73,9;4;24;5;1;2;6,8;
13/02/2022;Said Benrahma;Sun;Away;12;0;0;0;0;3;1;0;0;14;0;0;0;0;0,1;0,1;0;2;1;6;7;85,7;1;15;2;2;5;6;
02/08/2022;Said Benrahma;Tue;Home;59;0;0;0;0;3;0;0;0;26;9;1;2;0;0,4;0,4;0;2;0;11;17;64,7;0;16;2;1;2;7,1;
01/01/2022;Said Benrahma;Sat;Away;70;0;1;0;0;3;1;0;0;28;10;1;0;1;0,3;0,3;0,4;2;1;14;19;73,7;1;20;5;0;2;7,5;
28/12/2021;Said Benrahma;Tue;Away;84;1;0;0;0;2;1;0;0;41;13;1;2;1;0,2;0,2;0,2;3;0;17;26;65,4;1;27;2;1;2;8,4;
26/12/2021;Said Benrahma;Sun;Home;80;1;0;0;0;2;1;0;0;36;10;1;0;1;0,5;0,5;0;0;0;21;29;72,4;1;27;2;0;1;7,5;
15/12/2021;Said Benrahma;Wed;Away;15;0;0;0;0;1;0;0;0;11;4;1;0;0;0,1;0,1;0;0;0;7;9;77,8;1;9;3;0;1;5,9;
12/12/2021;Said Benrahma;Sun;Away;69;0;0;0;0;4;1;0;0;35;5;0;0;1;0,2;0,2;0;3;0;21;25;84;2;26;5;1;3;6,8;
12/04/2021;Said Benrahma;Sat;Home;6;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;1;0;2;3;66,7;0;2;0;0;0;0;
12/01/2021;Said Benrahma;Wed;Home;75;0;0;0;0;1;0;0;0;41;22;2;0;5;0;0;0;2;0;13;24;54,2;2;26;4;2;7;6,8;
28/11/2021;Said Benrahma;Sun;Away;58;0;0;0;0;2;2;0;0;18;12;0;0;0;0,1;0,1;0;0;0;8;13;61,5;0;16;1;2;2;6,1;
20/11/2021;Said Benrahma;Sat;Away;70;0;0;0;0;0;0;0;0;46;16;2;1;2;0;0;0;1;0;27;34;79,4;2;29;3;1;4;6,3;
11/07/2021;Said Benrahma;Sun;Home;85;0;0;0;0;0;0;0;0;37;13;0;0;1;0;0;0,2;2;0;22;30;73,3;4;32;6;2;2;7,4;
31/10/2021;Said Benrahma;Sun;Away;63;0;1;0;0;2;0;0;0;29;7;1;0;0;0,1;0,1;0;3;1;18;21;85,7;2;24;4;1;2;7,6;
24/10/2021;Said Benrahma;Sun;Home;84;0;0;0;0;3;1;0;0;42;33;2;0;1;0,2;0,2;0;2;0;24;28;85,7;1;30;3;0;3;6,6;
17/10/2021;Said Benrahma;Sun;Away;86;0;0;0;0;3;0;0;0;44;5;0;1;0;0,2;0,2;0,1;3;0;29;37;78,4;4;37;7;1;2;7;
10/03/2021;Said Benrahma;Sun;Home;90;0;0;0;0;5;2;0;0;43;7;1;1;1;0,3;0,3;0,1;4;0;25;33;75,8;6;27;3;0;1;7,1;
25/09/2021;Said Benrahma;Sat;Away;90;0;0;0;0;4;1;0;0;48;14;5;1;0;0,2;0,2;0,3;6;0;27;34;79,4;3;39;6;2;3;8,3;
19/09/2021;Said Benrahma;Sun;Home;87;1;0;0;0;3;1;0;0;51;20;2;0;0;0,1;0,1;0,1;2;0;28;39;71,8;1;39;2;2;2;8;
09/11/2021;Said Benrahma;Sat;Away;62;0;0;0;0;2;0;0;0;49;14;1;0;0;0;0;0,1;4;0;30;41;73,2;1;36;6;0;1;7,2;
28/08/2021;Said Benrahma;Sat;Home;90;0;0;0;0;1;1;0;0;39;10;2;0;0;0,2;0,2;0;1;0;26;29;89,7;7;31;2;1;2;6,7;
23/08/2021;Said Benrahma;Mon;Home;87;1;1;0;0;2;2;0;0;50;15;0;0;1;0,6;0,6;0,3;3;1;31;37;83,8;0;40;5;1;2;8,5;
15/08/2021;Said Benrahma;Sun;Away;87;1;1;0;0;3;1;0;0;44;10;1;0;0;0,2;0,2;0,2;5;2;23;34;67,6;3;37;6;1;3;8,4;
03/05/2022;Jarrod Bowen;Sat;Away;52;0;0;0;0;2;0;0;0;17;6;1;1;0;0,2;0,2;0,3;4;0;9;10;90;1;14;3;0;1;6;
27/02/2022;Jarrod Bowen;Sun;Home;90;0;0;0;0;1;1;0;0;29;15;0;3;0;0,5;0,5;0,1;1;0;14;21;66,7;0;18;4;0;1;6,7;
19/02/2022;Jarrod Bowen;Sat;Home;90;0;0;0;0;2;2;1;0;29;24;2;1;1;0,1;0,1;0;1;0;10;18;55,6;0;16;6;0;1;6,4;
13/02/2022;Jarrod Bowen;Sun;Away;90;1;1;0;0;3;1;0;0;36;18;1;1;3;0,3;0,3;0,1;2;1;14;22;63,6;0;21;3;1;3;8,6;1
02/08/2022;Jarrod Bowen;Tue;Home;90;1;0;0;0;2;2;0;0;59;9;1;2;2;0,1;0,1;0,3;4;0;33;48;68,8;6;36;9;1;2;8,5;
22/01/2022;Jarrod Bowen;Sat;Away;90;0;0;0;0;1;0;0;0;40;11;2;3;0;0;0;0,2;1;0;18;23;78,3;2;31;3;1;3;6,7;
16/01/2022;Jarrod Bowen;Sun;Home;90;1;0;0;0;5;1;0;0;45;28;2;1;4;0,9;0,9;0;0;0;12;24;50;0;25;3;1;2;7,7;
01/12/2022;Jarrod Bowen;Wed;Home;90;2;0;0;0;5;3;0;0;52;24;1;2;2;1,6;1,6;0;0;0;22;35;62,9;4;29;12;0;1;9,3;1
01/01/2022;Jarrod Bowen;Sat;Away;90;0;0;0;0;1;0;0;0;44;17;3;0;1;0;0;0;0;0;23;29;79,3;0;33;1;0;3;7;
28/12/2021;Jarrod Bowen;Tue;Away;90;0;2;0;0;3;1;0;0;45;14;1;0;1;0,6;0,6;1,2;7;4;23;35;65,7;4;34;3;4;4;9;1
26/12/2021;Jarrod Bowen;Sun;Home;90;0;1;0;0;0;0;1;0;38;12;0;0;1;0;0;0,4;3;2;14;27;51,9;0;23;3;0;3;6,4;
15/12/2021;Jarrod Bowen;Wed;Away;90;0;0;0;0;3;1;0;0;24;4;0;1;1;0,2;0,2;0;1;0;10;18;55,6;0;17;3;0;0;6,4;
12/12/2021;Jarrod Bowen;Sun;Away;90;0;0;0;0;2;1;0;0;60;14;2;1;3;0,1;0,1;0,2;6;0;30;44;68,2;2;37;5;0;4;7,3;
12/04/2021;Jarrod Bowen;Sat;Home;90;1;0;0;0;4;1;0;0;39;32;0;1;1;0,8;0,8;0;3;1;19;27;70,4;1;26;4;1;2;8,6;1
12/01/2021;Jarrod Bowen;Wed;Home;90;0;0;0;0;3;1;0;0;43;19;0;4;3;0,4;0,4;0,1;3;0;13;23;56,5;1;24;4;1;3;6,9;
28/11/2021;Jarrod Bowen;Sun;Away;17;0;0;0;0;0;0;0;0;15;6;0;3;0;0;0;0;1;0;7;10;70;0;10;1;0;2;6,1;
20/11/2021;Jarrod Bowen;Sat;Away;70;0;0;0;0;3;0;0;0;24;18;1;2;1;0,3;0,3;0;1;0;8;12;66,7;0;14;1;1;2;6,4;
11/07/2021;Jarrod Bowen;Sun;Home;83;0;2;0;0;1;0;0;0;28;20;0;0;4;0,2;0,2;0,5;3;3;11;17;64,7;3;17;1;1;4;8,3;
31/10/2021;Jarrod Bowen;Sun;Away;89;1;0;0;0;6;3;1;0;47;28;2;0;4;1,3;1,3;0,1;5;1;14;26;53,8;2;30;5;1;1;8,6;
24/10/2021;Jarrod Bowen;Sun;Home;89;0;0;0;0;2;0;0;0;33;25;3;1;2;0,1;0,1;0,1;2;0;13;17;76,5;2;23;4;0;0;6,9;
17/10/2021;Jarrod Bowen;Sun;Away;89;0;1;0;0;3;2;0;0;54;10;2;1;2;0,2;0,2;0,3;3;1;28;37;75,7;3;42;4;0;3;8;
10/03/2021;Jarrod Bowen;Sun;Home;90;1;0;0;0;3;2;0;0;35;11;2;0;2;0,4;0,4;0;1;0;17;26;65,4;0;26;4;1;1;7,7;
25/09/2021;Jarrod Bowen;Sat;Away;89;0;0;0;0;3;0;0;0;42;12;1;2;0;0,1;0,1;0;4;0;25;29;86,2;2;31;3;1;2;6,1;
19/09/2021;Jarrod Bowen;Sun;Home;89;0;1;0;0;4;2;0;0;30;19;1;1;1;0,4;0,4;0,2;5;1;12;16;75;2;17;2;2;4;7,9;
09/11/2021;Jarrod Bowen;Sat;Away;82;0;0;0;0;2;1;0;0;42;13;0;2;1;0,2;0,2;0,1;2;0;20;29;69;0;31;6;1;2;7,6;
28/08/2021;Jarrod Bowen;Sat;Home;78;0;0;0;0;1;0;0;0;29;10;2;1;1;0;0;0,2;2;0;12;19;63,2;2;19;1;1;1;6,7;
23/08/2021;Jarrod Bowen;Mon;Home;90;0;0;0;0;0;0;0;0;45;14;4;0;1;0;0;0,7;8;1;27;35;77,1;1;23;1;0;0;7,4;
15/08/2021;Jarrod Bowen;Sun;Away;89;0;0;0;0;2;2;0;0;35;14;2;0;1;0,5;0,5;0,1;7;2;19;27;70,4;2;26;9;3;3;7,6;
20/03/2022;Andriy Yarmolenko;Sun;Away;35;0;0;0;0;1;0;0;0;15;9;0;0;1;0,1;0,1;0;0;0;9;12;75;1;10;0;0;0;5,9;
13/03/2022;Andriy Yarmolenko;Sun;Home;39;1;0;0;0;2;1;0;0;16;10;0;0;2;0,1;0,1;0;1;0;7;8;87,5;1;10;4;0;0;7,4;
16/01/2022;Andriy Yarmolenko;Sun;Home;22;0;0;0;0;1;1;1;0;10;7;1;0;0;0,1;0,1;0;0;0;1;5;20;0;6;1;0;0;6,1;
01/12/2022;Andriy Yarmolenko;Wed;Home;3;0;0;0;0;1;1;0;0;3;1;0;0;0;0,1;0,1;0;0;0;2;2;100;0;3;2;0;0;0;
26/12/2021;Andriy Yarmolenko;Sun;Home;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;6;9;66,7;1;9;3;0;1;0;
20/11/2021;Andriy Yarmolenko;Sat;Away;20;0;0;0;0;1;0;0;0;10;2;0;0;0;0;0;0;0;0;7;7;100;0;7;1;0;1;5,9;
17/10/2021;Andriy Yarmolenko;Sun;Away;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;
25/09/2021;Andriy Yarmolenko;Sat;Away;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
19/09/2021;Andriy Yarmolenko;Sun;Home;23;0;0;0;0;0;0;0;0;13;7;1;0;1;0;0;0;1;0;5;8;62,5;2;7;0;0;1;6,2;
09/11/2021;Andriy Yarmolenko;Sat;Away;8;0;0;0;0;1;0;0;0;6;2;0;0;1;0;0;0;0;0;3;3;100;1;2;0;0;0;0;
28/08/2021;Andriy Yarmolenko;Sat;Home;4;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;1;0;2;2;100;0;4;0;1;1;0;
23/08/2021;Andriy Yarmolenko;Mon;Home;2;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;4;5;80;0;4;1;0;0;0;
15/08/2021;Andriy Yarmolenko;Sun;Away;1;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;4;6;66,7;0;4;0;0;0;0;
20/03/2022;Michail Antonio;Sun;Away;55;0;0;0;0;3;0;0;0;25;5;1;1;0;0,3;0,3;0;2;0;5;10;50;0;13;2;1;2;6,8;
13/03/2022;Michail Antonio;Sun;Home;51;0;0;0;0;0;0;0;0;15;13;0;0;0;0;0;0,1;1;0;7;10;70;0;13;3;1;1;6,5;
03/05/2022;Michail Antonio;Sat;Away;90;0;0;0;0;4;2;0;0;31;21;2;0;0;0,3;0,3;0;2;0;13;17;76,5;2;22;3;3;3;6,1;
27/02/2022;Michail Antonio;Sun;Home;89;0;1;0;0;2;1;1;0;40;13;1;1;2;0,1;0,1;0,9;5;1;15;26;57,7;1;29;4;1;2;8,3;1
19/02/2022;Michail Antonio;Sat;Home;90;0;0;0;0;3;0;0;0;55;18;1;1;3;0,2;0,2;0;3;1;24;36;66,7;4;40;5;1;4;6,8;
13/02/2022;Michail Antonio;Sun;Away;90;0;0;0;0;0;0;0;0;33;21;0;0;2;0;0;0,1;1;0;15;23;65,2;1;18;3;2;4;6,9;
02/08/2022;Michail Antonio;Tue;Home;90;0;0;0;0;0;0;0;0;27;11;1;0;1;0;0;0;0;0;11;15;73,3;1;13;0;0;2;6,6;
22/01/2022;Michail Antonio;Sat;Away;90;0;0;0;0;1;1;0;0;35;9;1;1;1;0,1;0,1;0;1;0;9;23;39,1;0;27;3;2;3;6;
16/01/2022;Michail Antonio;Sun;Home;90;0;1;0;0;1;0;1;0;57;20;0;0;0;0,1;0,1;0,8;4;1;21;35;60;4;45;6;1;4;6,4;
01/12/2022;Michail Antonio;Wed;Home;87;0;0;0;0;1;0;0;0;24;4;0;0;0;0,1;0,1;0;1;0;16;17;94,1;1;18;4;1;1;6,5;
01/01/2022;Michail Antonio;Sat;Away;90;1;0;0;0;3;2;0;0;26;10;1;0;0;0,7;0,7;0,1;3;0;9;12;75;0;18;1;1;2;7,8;1
28/12/2021;Michail Antonio;Tue;Away;90;0;1;0;0;4;1;0;0;37;7;0;0;0;0,6;0,6;0,2;2;1;17;22;77,3;3;21;1;0;2;7,7;
26/12/2021;Michail Antonio;Sun;Home;45;1;0;0;0;3;2;0;0;18;7;0;0;0;0,7;0,7;0;2;0;5;9;55,6;0;12;1;0;1;6,5;
15/12/2021;Michail Antonio;Wed;Away;90;0;0;0;0;0;0;0;0;39;11;0;0;3;0;0;0,1;2;0;11;22;50;0;29;4;1;2;4,9;
12/12/2021;Michail Antonio;Sun;Away;90;0;0;0;0;2;0;0;0;34;15;0;0;1;0,1;0,1;0;2;0;11;18;61,1;0;25;4;1;3;5,9;
12/04/2021;Michail Antonio;Sat;Home;90;0;1;0;0;2;0;0;0;34;25;1;1;1;0,1;0,1;0,7;3;1;16;25;64;1;22;5;2;2;8,1;
12/01/2021;Michail Antonio;Wed;Home;90;0;0;0;0;2;1;1;0;32;14;0;0;1;0,1;0,1;0,2;2;0;14;20;70;0;17;1;0;3;6,7;
28/11/2021;Michail Antonio;Sun;Away;90;0;0;0;0;0;0;0;0;27;14;1;1;0;0;0;0;3;0;7;14;50;1;23;2;2;5;5,9;
20/11/2021;Michail Antonio;Sat;Away;90;0;0;0;0;2;0;0;0;36;9;0;0;0;0,1;0,1;0,3;4;0;13;21;61,9;1;31;6;2;4;6,4;
11/07/2021;Michail Antonio;Sun;Home;90;0;0;0;0;1;0;0;0;28;11;1;0;0;0,1;0,1;0;1;1;9;18;50;0;19;4;1;1;6,4;
31/10/2021;Michail Antonio;Sun;Away;90;0;0;0;0;2;0;0;0;35;9;3;0;0;0,2;0,2;0,2;7;1;13;18;72,2;2;29;6;0;1;6,6;
24/10/2021;Michail Antonio;Sun;Home;90;1;0;0;0;2;1;0;0;32;34;1;0;1;0,4;0,4;0,2;3;0;12;17;70,6;2;27;5;0;4;7,2;1
17/10/2021;Michail Antonio;Sun;Away;90;0;0;0;0;4;1;1;0;47;7;1;0;2;0,7;0,7;0,2;5;1;17;25;68;3;39;6;0;2;7;
10/03/2021;Michail Antonio;Sun;Home;90;0;0;0;0;3;0;0;0;39;9;0;2;1;0,1;0,1;0,3;6;0;19;24;79,2;1;34;6;3;3;7,6;
25/09/2021;Michail Antonio;Sat;Away;89;1;0;0;0;7;2;1;0;46;10;2;0;1;0,9;0,9;0,5;7;1;22;26;84,6;2;42;9;3;4;8,8;1
09/11/2021;Michail Antonio;Sat;Away;89;0;0;0;0;2;1;2;1;43;18;2;2;0;0,1;0,1;0;2;0;17;26;65,4;0;33;3;0;2;5;
28/08/2021;Michail Antonio;Sat;Home;90;1;1;0;0;5;1;0;0;42;8;1;0;1;0,4;0,4;0,5;5;1;16;30;53,3;0;32;4;1;1;8,6;1
23/08/2021;Michail Antonio;Mon;Home;88;2;1;0;0;7;4;0;0;39;15;3;1;1;1;1;0,6;5;2;14;25;56;3;27;6;2;2;9,4;1
15/08/2021;Michail Antonio;Sun;Away;89;1;1;0;1;3;1;0;0;41;13;0;0;0;1,1;0,8;0,1;3;2;19;28;67,9;1;26;5;1;2;8,5;1
20/03/2022;Nikola Vlasic;Sun;Away;7;0;0;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;2;2;100;0;2;0;0;0;0;
03/05/2022;Nikola Vlasic;Sat;Away;60;0;0;0;0;1;0;0;0;21;22;0;0;2;0,2;0,2;0,1;3;0;9;13;69,2;0;13;2;1;2;6,2;
27/02/2022;Nikola Vlasic;Sun;Home;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;
19/02/2022;Nikola Vlasic;Sat;Home;18;0;0;0;0;0;0;0;0;12;3;0;1;0;0;0;0,1;1;0;9;10;90;0;10;2;0;0;6,5;
13/02/2022;Nikola Vlasic;Sun;Away;12;0;0;0;0;0;0;0;0;5;2;0;1;0;0;0;0;0;0;3;4;75;0;4;0;0;0;6,3;
16/01/2022;Nikola Vlasic;Sun;Home;60;0;0;0;0;0;0;0;0;24;10;1;1;0;0;0;0;1;0;11;19;57,9;1;22;2;0;1;6;
01/12/2022;Nikola Vlasic;Wed;Home;77;0;0;0;0;1;0;0;0;41;15;2;3;0;0;0;0;3;0;29;33;87,9;2;32;3;3;4;7,1;
01/01/2022;Nikola Vlasic;Sat;Away;20;0;0;0;0;0;0;0;0;11;4;0;0;0;0;0;0;0;0;6;9;66,7;0;10;2;1;1;6,1;
28/12/2021;Nikola Vlasic;Tue;Away;6;1;0;0;0;1;1;0;0;9;7;1;1;0;0,6;0,6;0;0;0;3;4;75;1;8;0;0;1;0;
26/12/2021;Nikola Vlasic;Sun;Home;45;0;0;0;0;1;1;0;0;19;13;2;1;0;0,1;0,1;0;0;0;9;16;56,3;2;13;2;0;0;6,7;
12/12/2021;Nikola Vlasic;Sun;Away;21;0;0;0;0;0;0;0;0;13;3;1;0;1;0;0;0,1;3;0;8;11;72,7;1;8;4;0;0;6,7;
20/11/2021;Nikola Vlasic;Sat;Away;20;0;0;0;0;0;0;0;0;18;5;1;0;0;0;0;0;1;0;13;14;92,9;0;15;2;0;0;6,2;
31/10/2021;Nikola Vlasic;Sun;Away;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;4;4;100;0;4;1;0;0;0;
25/09/2021;Nikola Vlasic;Sat;Away;13;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;3;4;75;0;3;0;0;0;6,1;
19/09/2021;Nikola Vlasic;Sun;Home;67;0;0;0;0;1;0;0;0;28;25;2;0;0;0,1;0,1;0;1;0;17;21;81;1;21;3;2;3;6,4;
09/11/2021;Nikola Vlasic;Sat;Away;28;0;0;0;0;0;0;0;0;13;14;1;1;1;0;0;0,1;2;0;8;8;100;2;11;2;0;0;6,5;
25/09/2021;Dwight Gayle;Sat;Away;8;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;2;3;66,7;0;3;0;0;0;0;
02/10/2021;Dwight Gayle;Sat;Away;14;0;0;0;0;1;0;0;0;3;4;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;6,2;
06/11/2021;Dwight Gayle;Sat;Away;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;
27/12/2021;Dwight Gayle;Mon;Home;8;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;1;0;4;4;100;0;4;1;0;0;0;
13/03/2022;Dwight Gayle;Sun;Away;1;0;0;0;0;0;0;1;0;1;2;0;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;
17/03/2022;Chris Wood;Thu;Away;90;0;0;0;0;2;1;0;0;26;9;0;0;0;0,3;0,3;0;2;0;13;18;72,2;0;6;0;0;0;6,2;
13/03/2022;Chris Wood;Sun;Away;90;0;0;0;0;0;0;0;0;36;19;0;0;0;0;0;0;0;0;5;17;29,4;0;9;1;0;0;6,2;
10/03/2022;Chris Wood;Thu;Away;90;1;0;0;0;1;1;0;0;39;27;0;1;0;0,1;0,1;0;0;0;12;31;38,7;3;8;0;1;1;8;
05/03/2022;Chris Wood;Sat;Home;90;0;0;0;0;0;0;0;0;36;15;0;1;3;0;0;0,4;2;0;14;25;56;2;12;1;0;0;6,4;
26/02/2022;Chris Wood;Sat;Away;90;0;0;0;0;4;2;0;0;31;14;1;0;1;0,5;0,5;0,2;3;0;15;20;75;0;12;2;0;0;6,8;
19/02/2022;Chris Wood;Sat;Away;90;0;0;0;0;0;0;0;0;28;18;0;0;1;0;0;0;3;0;13;24;54,2;0;8;1;0;0;6,5;
13/02/2022;Chris Wood;Sun;Home;90;0;0;0;0;2;0;0;0;33;18;0;0;1;0,1;0,1;0;0;0;13;26;50;1;10;1;0;0;7,2;
08/02/2022;Chris Wood;Tue;Home;90;0;0;0;0;2;1;0;0;32;21;0;0;0;0,3;0,3;0;4;1;8;21;38,1;0;12;0;2;3;7,3;
22/01/2022;Chris Wood;Sat;Away;90;0;0;0;0;3;0;0;0;48;13;0;0;0;0,1;0,1;0,1;2;0;21;38;55,3;1;24;2;1;2;6,9;
15/01/2022;Chris Wood;Sat;Home;90;0;0;0;0;3;0;0;0;35;13;1;0;0;0,4;0,4;0;1;0;14;20;70;1;18;1;0;1;6;
02/01/2022;Chris Wood;Sun;Away;83;0;0;0;0;2;1;0;0;41;10;0;0;1;0,5;0,5;0;1;1;10;31;32,3;2;14;0;0;0;6,4;
30/12/2021;Chris Wood;Thu;Away;90;0;0;0;0;3;1;0;0;21;16;2;0;0;0,2;0,2;0;0;0;11;15;73,3;0;8;3;0;0;6,4;
12/12/2021;Chris Wood;Sun;Home;59;0;0;0;0;1;0;0;0;19;3;0;1;2;0,1;0,1;0;0;0;7;15;46,7;0;7;1;0;0;6,2;
04/12/2021;Chris Wood;Sat;Away;90;0;0;0;0;0;0;0;0;34;16;1;1;0;0;0;0;2;0;20;26;76,9;5;14;1;0;0;6,1;
01/12/2021;Chris Wood;Wed;Away;58;0;0;0;0;1;0;0;0;17;13;0;0;0;0,1;0,1;0;1;0;5;10;50;1;6;1;0;0;6;
20/11/2021;Chris Wood;Sat;Home;78;1;0;0;0;2;1;0;0;17;10;0;0;0;0,3;0,3;0;1;0;3;10;30;0;7;0;0;0;7,6;
06/11/2021;Chris Wood;Sat;Away;60;0;0;0;0;0;0;0;0;20;14;0;0;2;0;0;0;0;0;3;10;30;0;2;0;0;0;5,9;
30/10/2021;Chris Wood;Sat;Home;90;1;0;0;0;5;2;0;0;31;17;1;0;1;0,5;0,5;0;3;0;12;18;66,7;0;11;3;0;0;8;
23/10/2021;Chris Wood;Sat;Away;89;0;0;0;0;1;1;0;0;32;12;1;0;1;0,3;0,3;0;2;1;10;22;45,5;3;10;0;0;0;6,6;
16/10/2021;Chris Wood;Sat;Away;81;0;0;0;0;1;0;0;0;28;11;0;0;0;0,4;0,4;0;0;0;15;22;68,2;1;19;0;0;0;6,2;
02/10/2021;Chris Wood;Sat;Home;79;0;0;0;0;3;0;1;0;20;12;0;0;0;0,3;0,3;0;1;0;10;15;66,7;0;10;0;0;0;6,3;
25/09/2021;Chris Wood;Sat;Away;90;0;0;0;0;1;0;0;0;27;9;2;0;4;0,1;0,1;0;1;0;12;18;66,7;2;12;2;1;1;7,1;
18/09/2021;Chris Wood;Sat;Home;81;0;0;0;0;1;0;0;0;24;16;1;0;2;0,1;0,1;0;0;0;10;15;66,7;0;10;1;0;0;5,9;
13/09/2021;Chris Wood;Mon;Away;85;0;0;0;0;3;0;0;0;35;17;1;0;2;0,6;0,6;0;1;0;13;23;56,5;2;15;0;1;3;6;
